sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
53.71,0.546,90.00028016,0
53.711,0.5455,90.00028016,0
53.712,0.545,90.00028016,0
53.713,0.5445,90.00028016,0
53.714,0.544,90.00028016,0
53.715,0.5435,90.00028016,0
53.716,0.543,90.00028016,0
53.717,0.5425,90.00028016,0
53.718,0.542,90.00028016,0
53.719,0.5415,90.00028016,0
53.72,0.541,90.00028016,0
53.721,0.5405,90.00028016,0
53.722,0.54,90.00028016,0
53.723,0.5395,90.00028016,0
53.724,0.539,90.00028016,0
53.725,0.5385,90.00028016,0
53.726,0.538,90.00028016,0
53.727,0.5375,90.00028016,0
53.728,0.537,90.00028016,0
53.729,0.5365,90.00028016,0
53.73,0.536,90.00028016,0
53.731,0.5355,90.00028016,0
53.732,0.535,90.00028016,0
53.733,0.5345,90.00028016,0
53.734,0.534,90.00028016,0
53.735,0.5335,90.00028016,0
53.736,0.533,90.00028016,0
53.737,0.5325,90.00028016,0
53.738,0.532,90.00028016,0
53.739,0.5315,90.00028016,0
53.74,0.531,90.00028016,0
53.741,0.5305,90.00028016,0
53.742,0.53,90.00028016,0
53.743,0.5295,90.00028016,0
53.744,0.529,90.00028016,0
53.745,0.5285,90.00028016,0
53.746,0.528,90.00028016,0
53.747,0.5275,90.00028016,0
53.748,0.527,90.00028016,0
53.749,0.5265,90.00028016,0
53.75,0.526,90.00028016,0
53.751,0.5255,90.00028016,0
53.752,0.525,90.00028016,0
53.753,0.5245,90.00028016,0
53.754,0.524,90.00028016,0
53.755,0.5235,90.00028016,0
53.756,0.523,90.00028016,0
53.757,0.5225,90.00028016,0
53.758,0.522,90.00028016,0
53.759,0.5215,90.00028016,0
53.76,0.521,90.00028016,0
53.761,0.5205,90.00028016,0
53.762,0.52,90.00028016,0
53.763,0.5195,90.00028016,0
53.764,0.519,90.00028016,0
53.765,0.5185,90.00028016,0
53.766,0.518,90.00028016,0
53.767,0.5175,90.00028016,0
53.768,0.517,90.00028016,0
53.769,0.5165,90.00028016,0
53.77,0.516,90.00028016,0
53.771,0.5155,90.00028016,0
53.772,0.515,90.00028016,0
53.773,0.5145,90.00028016,0
53.774,0.514,90.00028016,0
53.775,0.5135,90.00028016,0
53.776,0.513,90.00028016,0
53.777,0.5125,90.00028016,0
53.778,0.512,90.00028016,0
53.779,0.5115,90.00028016,0
53.78,0.511,90.00028016,0
53.781,0.5105,90.00028016,0
53.782,0.51,90.00028016,0
53.783,0.5095,90.00028016,0
53.784,0.509,90.00028016,0
53.785,0.5085,90.00028016,0
53.786,0.508,90.00028016,0
53.787,0.5075,90.00028016,0
53.788,0.507,90.00028016,0
53.789,0.5065,90.00028016,0
53.79,0.506,90.00028016,0
53.791,0.5055,90.00028016,0
53.792,0.505,90.00028016,0
53.793,0.5045,90.00028016,0
53.794,0.504,90.00028016,0
53.795,0.5035,90.00028016,0
53.796,0.503,90.00028016,0
53.797,0.5025,90.00028016,0
53.798,0.502,90.00028016,0
53.799,0.5015,90.00028016,0
53.8,0.501,90.0002792,0
53.801,0.5005,90.0002792,0
53.802,0.5,90.0002792,0
53.803,0.4995,90.0002792,0
53.804,0.499,90.00028016,0
53.805,0.4985,90.00028016,0
53.806,0.498,90.00028016,0
53.807,0.4975,90.0002792,0
53.808,0.497,90.0002792,0
53.809,0.4965,90.0002792,0
53.81,0.496,90.0002792,0
53.811,0.4955,90.00028016,0
53.812,0.495,90.00028016,0
53.813,0.4945,90.00028016,0
53.814,0.494,90.0002792,0
53.815,0.4935,90.0002792,0
53.816,0.493,90.0002792,0
53.817,0.4925,90.0002792,0
53.818,0.492,90.00028016,0
53.819,0.4915,90.00028016,0
53.82,0.491,90.0002792,0
53.821,0.4905,90.0002792,0
53.822,0.49,90.0002792,0
53.823,0.4895,90.0002792,0
53.824,0.489,90.0002792,0
53.825,0.4885,90.0002792,0
53.826,0.488,90.00028016,0
53.827,0.4875,90.0002792,0
53.828,0.487,90.0002792,0
53.829,0.4865,90.0002792,0
53.83,0.486,90.0002792,0
53.831,0.4855,90.0002792,0
53.832,0.485,90.00028016,0
53.833,0.4845,90.0002792,0
53.834,0.484,90.0002792,0
53.835,0.4835,90.0002792,0
53.836,0.483,90.0002792,0
53.837,0.4825,90.0002792,0
53.838,0.482,90.0002792,0
53.839,0.4815,90.0002792,0
53.84,0.481,90.0002792,0
53.841,0.4805,90.0002792,0
53.842,0.48,90.0002792,0
53.843,0.4795,90.0002792,0
53.844,0.479,90.0002792,0
53.845,0.4785,90.0002792,0
53.846,0.478,90.00028016,0
53.847,0.4775,90.0002792,0
53.848,0.477,90.0002792,0
53.849,0.4765,90.0002792,0
53.85,0.476,90.0002792,0
53.851,0.4755,90.0002792,0
53.852,0.475,90.0002792,0
53.853,0.4745,90.0002792,0
53.854,0.474,90.0002792,0
53.855,0.4735,90.0002792,0
53.856,0.473,90.0002792,0
53.857,0.4725,90.0002792,0
53.858,0.472,90.0002792,0
53.859,0.4715,90.0002792,0
53.86,0.471,90.0002792,0
53.861,0.4705,90.0002792,0
53.862,0.47,90.0002792,0
53.863,0.4695,90.0002792,0
53.864,0.469,90.0002792,0
53.865,0.4685,90.0002792,0
53.866,0.468,90.0002792,0
53.867,0.4675,90.0002792,0
53.868,0.467,90.0002792,0
53.869,0.4665,90.0002792,0
53.87,0.466,90.0002792,0
53.871,0.4655,90.0002792,0
53.872,0.465,90.0002792,0
53.873,0.4645,90.0002792,0
53.874,0.464,90.0002792,0
53.875,0.4635,90.0002792,0
53.876,0.463,90.00028016,0
53.877,0.4625,90.0002792,0
53.878,0.462,90.0002792,0
53.879,0.4615,90.0002792,0
53.88,0.461,90.0002792,0
53.881,0.4605,90.0002792,0
53.882,0.46,90.0002792,0
53.883,0.4595,90.0002792,0
53.884,0.459,90.0002792,0
53.885,0.4585,90.0002792,0
53.886,0.458,90.0002792,0
53.887,0.4575,90.0002792,0
53.888,0.457,90.0002792,0
53.889,0.4565,90.0002792,0
53.89,0.456,90.0002792,0
53.891,0.4555,90.0002792,0
53.892,0.455,90.0002792,0
53.893,0.4545,90.0002792,0
53.894,0.454,90.0002792,0
53.895,0.4535,90.0002792,0
53.896,0.453,90.0002792,0
53.897,0.4525,90.0002792,0
53.898,0.452,90.00027825,0
53.899,0.4515,90.0002792,0
53.9,0.451,90.0002792,0
53.901,0.4505,90.0002792,0
53.902,0.45,90.0002792,0
53.903,0.4495,90.0002792,0
53.904,0.449,90.0002792,0
53.905,0.4485,90.0002792,0
53.906,0.448,90.0002792,0
53.907,0.4475,90.0002792,0
53.908,0.447,90.0002792,0
53.909,0.4465,90.0002792,0
53.91,0.446,90.0002792,0
53.911,0.4455,90.0002792,0
53.912,0.445,90.0002792,0
53.913,0.4445,90.0002792,0
53.914,0.444,90.0002792,0
53.915,0.4435,90.0002792,0
53.916,0.443,90.0002792,0
53.917,0.4425,90.0002792,0
53.918,0.442,90.0002792,0
53.919,0.4415,90.0002792,0
53.92,0.441,90.0002792,0
53.921,0.4405,90.0002792,0
53.922,0.44,90.0002792,0
53.923,0.4395,90.0002792,0
53.924,0.439,90.0002792,0
53.925,0.4385,90.0002792,0
53.926,0.438,90.0002792,0
53.927,0.4375,90.0002792,0
53.928,0.437,90.0002792,0
53.929,0.4365,90.0002792,0
53.93,0.436,90.0002792,0
53.931,0.4355,90.0002792,0
53.932,0.435,90.0002792,0
53.933,0.4345,90.0002792,0
53.934,0.434,90.0002792,0
53.935,0.4335,90.0002792,0
53.936,0.433,90.0002792,0
53.937,0.4325,90.0002792,0
53.938,0.432,90.0002792,0
53.939,0.4315,90.0002792,0
53.94,0.431,90.0002792,0
53.941,0.4305,90.0002792,0
53.942,0.43,90.0002792,0
53.943,0.4295,90.0002792,0
53.944,0.429,90.0002792,0
53.945,0.4285,90.0002792,0
53.946,0.428,90.0002792,0
53.947,0.4275,90.0002792,0
53.948,0.427,90.0002792,0
53.949,0.4265,90.0002792,0
53.95,0.426,90.0002792,0
53.951,0.4255,90.0002792,0
53.952,0.425,90.0002792,0
53.953,0.4245,90.0002792,0
53.954,0.424,90.0002792,0
53.955,0.4235,90.0002792,0
53.956,0.423,90.0002792,0
53.957,0.4225,90.0002792,0
53.958,0.422,90.0002792,0
53.959,0.4215,90.0002792,0
53.96,0.421,90.0002792,0
53.961,0.4205,90.0002792,0
53.962,0.42,90.0002792,0
53.963,0.4195,90.0002792,0
53.964,0.419,90.0002792,0
53.965,0.4185,90.0002792,0
53.966,0.418,90.0002792,0
53.967,0.4175,90.0002792,0
53.968,0.417,90.0002792,0
53.969,0.4165,90.0002792,0
53.97,0.416,90.0002792,0
53.971,0.4155,90.0002792,0
53.972,0.415,90.0002792,0
53.973,0.4145,90.0002792,0
53.974,0.414,90.0002792,0
53.975,0.4135,90.0002792,0
53.976,0.413,90.0002792,0
53.977,0.4125,90.0002792,0
53.978,0.412,90.0002792,0
53.979,0.4115,90.0002792,0
53.98,0.411,90.0002792,0
53.981,0.4105,90.0002792,0
53.982,0.41,90.0002792,0
53.983,0.4095,90.0002792,0
53.984,0.409,90.0002792,0
53.985,0.4085,90.0002792,0
53.986,0.408,90.0002792,0
53.987,0.4075,90.0002792,0
53.988,0.407,90.0002792,0
53.989,0.4065,90.0002792,0
53.99,0.406,90.0002792,0
53.991,0.4055,90.00027825,0
53.992,0.405,90.00027825,0
53.993,0.4045,90.00027825,0
53.994,0.404,90.00027825,0
53.995,0.4035,90.0002792,0
53.996,0.403,90.0002792,0
53.997,0.4025,90.0002792,0
53.998,0.402,90.00027825,0
53.999,0.4015,90.00027825,0
54,0.401,90.00027825,0
54.001,0.4005,90.00027825,0
54.002,0.4,90.0002792,0
54.003,0.3995,90.0002792,0
54.004,0.399,90.0002792,0
54.005,0.3985,90.00027825,0
54.006,0.398,90.00027825,0
54.007,0.3975,90.00027825,0
54.008,0.397,90.00027825,0
54.009,0.3965,90.0002792,0
54.01,0.396,90.0002792,0
54.011,0.3955,90.0002792,0
54.012,0.395,90.00027825,0
54.013,0.3945,90.00027825,0
54.014,0.394,90.00027825,0
54.015,0.3935,90.00027825,0
54.016,0.393,90.0002792,0
54.017,0.3925,90.0002792,0
54.018,0.392,90.00027825,0
54.019,0.3915,90.00027825,0
54.02,0.391,90.00027825,0
54.021,0.3905,90.00027825,0
54.022,0.39,90.00027825,0
54.023,0.3895,90.00027825,0
54.024,0.389,90.0002792,0
54.025,0.3885,90.00027825,0
54.026,0.388,90.00027825,0
54.027,0.3875,90.00027825,0
54.028,0.387,90.00027825,0
54.029,0.3865,90.00027825,0
54.03,0.386,90.00027825,0
54.031,0.3855,90.00027825,0
54.032,0.385,90.00027825,0
54.033,0.3845,90.00027825,0
54.034,0.384,90.00027825,0
54.035,0.3835,90.00027825,0
54.036,0.383,90.00027825,0
54.037,0.3825,90.00027825,0
54.038,0.382,90.00027825,0
54.039,0.3815,90.00027825,0
54.04,0.381,90.00027825,0
54.041,0.3805,90.00027825,0
54.042,0.38,90.00027825,0
54.043,0.3795,90.00027825,0
54.044,0.379,90.00027825,0
54.045,0.3785,90.00027825,0
54.046,0.378,90.00027825,0
54.047,0.3775,90.00027825,0
54.048,0.377,90.00027825,0
54.049,0.3765,90.00027825,0
54.05,0.376,90.00027825,0
54.051,0.3755,90.00027825,0
54.052,0.375,90.00027825,0
54.053,0.3745,90.00027825,0
54.054,0.374,90.00027825,0
54.055,0.3735,90.00027825,0
54.056,0.373,90.00027825,0
54.057,0.3725,90.00027825,0
54.058,0.372,90.00027825,0
54.059,0.3715,90.00027825,0
54.06,0.371,90.00027825,0
54.061,0.3705,90.0002792,0
